Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
0.68436,0.68158,0.68676,0.00026,-0.00022,0.001,100,0,0.00025,10,0,WAIT
0.68257,0.68179,0.68653,0.00021,-0.00023,-0.0005,-120,0,0,-10,-10,BUY
0.68298,0.68188,0.68629,0.00009,-0.00024,0,20,0.1,0,0,-10,STRONGBUY
0.68381,0.68202,0.68607,0.00014,-0.00022,-0.0005,40,-0.1,0,10,-10,STRONGBUY
0.68556,0.68210,0.68586,0.00008,-0.00021,0.0015,60,0,0,0,10,BUY
0.688,0.68226,0.68567,0.00016,-0.00018,0.0025,20,0.1,0,10,20,BUY
0.68696,0.68271,0.68555,0.00044,-0.00012,-0.0015,-60,0.1,0,-10,0,BUY
0.68804,0.68312,0.68544,0.00042,-0.00011,-0.00052,0,0,0.0005,10,0,WAIT
0.68933,0.68365,0.68535,0.00053,-0.00009,0.00052,20,0.1,0,0,10,WAIT
0.68902,0.68433,0.68530,0.00068,-0.00006,0.0005,-40,0,0,0,0,WAIT
0.68886,0.68496,0.68521,0.00063,-0.00008,-0.0015,-20,0,-0.0005,0,-10,SELL
0.6888,0.68550,0.68518,0.00054,-0.00004,-0.0005,-20,0,0,0,-10,SELL
0.68911,0.68599,0.68513,0.00049,-0.00004,0,0,-0.1,0,0,-10,WAIT
0.68762,0.68642,0.68512,0.00044,-0.00001,-0.0005,-40,0,-0.0005,-10,-20,WAIT
0.68693,0.68679,0.68507,0.00036,-0.00005,-0.001,-40,-0.1,0,0,-10,WAIT
0.68812,0.68697,nan,0.00018,-0.00003,0,40,0,0,0,0,SELL
0.68794,0.68737,0.68507,0.00040,0.00003,0.0005,-20,0,-0.0005,0,10,SELL
0.68691,0.68772,0.68511,0.00035,0.00003,-0.0005,-100,-0.1,0,0,10,BUY
0.68583,0.68794,0.68510,0.00022,0.00000,-0.0005,-80,-0.1,0,-10,-10,STRONGBUY
0.68635,0.68796,0.68506,0.00002,-0.00004,-0.001,60,-0.1,0,10,0,STRONGBUY
0.68895,0.68784,0.68504,-0.00012,-0.00002,0.0025,180,0.1,0,0,20,BUY
0.69205,0.68799,0.68505,0.00014,0.00001,0.002,120,0.1,0.0005,10,30,WAIT
nan,0.68827,0.68515,0.00029,0.00011,0,-60,0,0,0,0,STRONGBUY
0.69112,0.68839,0.68519,0.00011,0.00003,-0.0015,-20,0,0,0,0,BUY
0.69251,0.68854,0.68519,0.00015,0.00000,0.00099,40,0,0,0,0,WAIT
0.69423,0.68880,0.68529,0.00026,0.00010,0.00051,0,0.1,0.0005,0,10,SELL
0.6925,0.68919,0.68543,0.00039,0.00013,0,-60,0,0,0,-10,SELL
0.6935,0.68943,0.68556,0.00024,0.00013,-0.00075,0,0,0,0,-10,STRONGSELL
0.69204,0.68985,0.68571,0.00042,0.00015,0.0001,-40,0,-0.0005,-10,-20,SELL
0.68973,0.69021,0.68585,0.00037,0.00014,-0.00085,-60,-0.1,0,0,-20,BUY
0.6895,0.69033,0.68594,0.00012,0.00009,-0.003,-20,0,-0.0005,0,-20,WAIT
0.68964,0.69044,0.68602,0.00011,0.00008,-0.0005,0,0.1,0,0,0,WAIT
nan,0.69063,0.68612,0.00020,0.00009,0.003,60,0,0,0,20,STRONGSELL
0.68897,0.69107,0.68620,0.00043,0.00008,-0.0005,-140,0,-0.0005,-10,0,STRONGSELL
0.68881,0.69126,0.68630,0.00019,0.00010,-0.002,0,-0.1,0,0,0,STRONGSELL
0.68798,0.69125,0.68649,-0.00001,0.00019,-0.0005,-20,-0.1,0,0,-20,STRONGSELL
0.68426,0.69096,0.68667,-0.00029,0.00018,0.0005,-70,-0.2,-0.0005,-10,0,WAIT
nan,0.69048,0.68673,-0.00048,0.00006,-0.00329,50,0,0,0,0,WAIT
0.68338,0.69001,0.68679,-0.00047,0.00006,0.00079,0,0,0,0,-10,WAIT
0.68452,0.68936,0.68684,-0.00065,0.00005,0,40,-0.1,0,0,10,SELL
0.68409,0.68866,0.68688,-0.00069,0.00004,0.003,20,0.1,0,0,0,SELL
0.68308,0.68806,0.68689,-0.00060,0.00001,-0.0025,0,0,0,0,0,BUY
0.6831,0.68732,0.68692,-0.00074,0.00003,0.0005,0,0,0.0005,0,0,BUY
0.68276,0.68668,0.68696,-0.00064,0.00004,-0.0005,0,0,0,0,0,STRONGBUY
0.68479,0.68618,0.68700,-0.00050,0.00004,0.002,60,0.1,0,10,20,STRONGBUY
0.68461,0.68585,0.68710,-0.00034,0.00010,0.0005,0,0,0.0005,0,10,BUY
0.6897,0.68549,0.68719,-0.00036,0.00009,0.005,180,0.1,0.0005,10,30,STRONGSELL
0.68883,0.68533,0.68736,-0.00016,0.00017,-0.00171,-40,0,0.0005,0,0,STRONGSELL
0.68705,0.68532,0.68749,-0.00001,0.00014,-0.00279,-40,0,0,0,0,WAIT
0.68455,0.68519,0.68757,-0.00013,0.00008,0,-80,-0.1,-0.0005,-10,-30,WAIT
0.6858,0.68495,0.68761,-0.00024,0.00004,0,40,0.2,0,0,-10,WAIT
0.68612,0.68506,0.68764,0.00011,0.00003,0,0,0,0,0,-10,STRONGBUY
0.68428,0.68517,0.68771,0.00011,0.00007,-0.0005,-60,-0.1,0,0,0,STRONGBUY
0.68552,0.68523,0.68774,0.00006,0.00003,0,40,0,0,0,10,STRONGBUY
0.69024,0.68531,0.68777,0.00007,0.00003,0.004,140,0.1,0,10,30,SELL
0.68931,0.68575,0.68787,0.00044,0.00009,-0.00031,-40,0,0.0005,0,20,SELL
0.6892,0.68619,0.68789,0.00045,0.00003,-0.00094,-20,0,0,0,0,SELL
0.68855,0.68663,0.68794,0.00044,0.00004,-0.00025,-40,0,0,0,-10,WAIT
0.68732,0.68704,0.68795,0.00041,0.00001,-0.001,-40,-0.1,-0.0005,0,-10,STRONGBUY
0.68724,0.68722,0.68791,0.00018,-0.00004,-0.001,-20,0,0,0,-20,BUY
0.68882,0.68741,0.68787,0.00019,-0.00004,0.0005,80,-0.2,0,0,-10,WAIT
0.6908,0.68735,0.68787,-0.00006,0.00000,0.0015,60,0.1,0,0,20,STRONGSELL
0.68989,0.68749,0.68791,0.00014,0.00004,0.0005,-60,0.1,0,0,20,SELL
0.68974,0.68769,0.68793,0.00020,0.00002,-0.001,0,0,0,0,0,SELL
0.68721,0.68806,0.68797,0.00037,0.00004,-0.0005,-100,0,0,-10,-30,SELL
0.68804,0.68816,0.68798,0.00010,0.00001,-0.0015,20,0,0,10,-20,STRONGSELL
0.68752,0.68830,0.68797,0.00014,0.00000,0.0005,-40.05,0.1,-0.0005,-10,-10,SELL
0.68519,0.68853,0.68797,0.00023,-0.00001,-0.0005,-139.95,-0.1,0,0,0,WAIT
0.68383,0.68851,0.68793,-0.00002,-0.00003,-0.002,0,-0.2,-0.0005,-10,-10,SELL
0.6848,0.68805,0.68789,-0.00046,-0.00004,-0.0005,60,-0.1,0,10,10,SELL
0.68447,0.68773,0.68786,-0.00032,-0.00003,0.00075,20,0.1,0,0,10,WAIT
0.68261,0.68739,0.68777,-0.00034,-0.00009,0.00025,-40,0,0,-10,0,BUY
0.68245,0.68696,0.68758,-0.00042,-0.00019,-0.001,40,0,0,0,-10,STRONGBUY
0.68364,0.68662,0.68741,-0.00035,-0.00017,0.001,40,0,0,10,0,WAIT
0.68367,0.68636,0.68726,-0.00026,-0.00015,0.001,0,0.1,0,0,20,WAIT
0.68622,0.68599,0.68709,-0.00037,-0.00018,0.0015,80,-0.1,0.0005,10,30,WAIT
0.68459,0.68566,0.68693,-0.00033,-0.00016,0.0005,-40,0,0,-10,0,STRONGBUY
0.68376,0.68528,0.68677,-0.00038,-0.00016,-0.002,-20.05,0,0,0,-10,STRONGBUY
0.68539,0.68486,0.68657,-0.00043,-0.00019,0.0015,80.05,0.1,0.0005,0,-10,STRONGBUY
0.69053,0.68473,0.68644,-0.00013,-0.00013,0.004,160,0.2,0.0005,20,20,BUY
0.6928,0.68491,0.68646,0.00018,0.00002,0.001,0,0,0.0005,0,20,SELL
0.69091,0.68528,0.68652,0.00038,0.00007,-0.0005,-60,0.1,0,-10,0,BUY
0.69153,0.68569,0.68655,0.00041,0.00003,-0.001,-20,0.1,0,10,0,BUY
0.69093,0.68624,0.68654,0.00055,-0.00001,-0.0012,-20,0,0,-10,-10,STRONGBUY
0.6923,0.68668,0.68658,0.00044,0.00004,0.00021,0,0,0,10,0,BUY
0.69296,0.68724,0.68665,0.00056,0.00007,0.00049,0,0.1,0,0,0,WAIT
0.69513,0.68798,0.68675,0.00074,0.00010,0.001,20,0,0,0,10,SELL
0.69427,0.68888,0.68697,0.00091,0.00022,-0.0005,-20,0,-0.0005,0,0,WAIT
0.69268,0.68964,0.68716,0.00076,0.00019,-0.0015,-40,-0.1,0,-10,-10,BUY
0.69327,0.69029,0.68735,0.00064,0.00019,-0.0005,20,0,0,10,-20,WAIT
0.69418,0.69079,0.68752,0.00050,0.00017,0.00081,0,0,-0.0005,0,0,STRONGBUY
0.69443,0.69147,0.68772,0.00069,0.00020,0.00069,20,0,0,0,0,STRONGBUY
0.69354,0.69224,0.68795,0.00076,0.00023,-0.0015,-40,0,0,-10,-10,STRONGBUY
0.69792,0.69282,0.68816,0.00058,0.00021,0.003,140,0,0,10,20,STRONGBUY
0.69916,0.69335,0.68846,0.00053,0.00030,0.0005,0,0,0.00025,10,10,WAIT
0.7023,0.69380,0.68875,0.00045,0.00029,0.0015,0,0,0.00025,0,20,SELL
0.70131,0.69461,0.68910,0.00081,0.00035,-0.001,-40,0,0,0,-10,SELL
0.69986,0.69531,0.68934,0.00070,0.00023,-0.0015,-60,0,0,-10,0,WAIT
0.69941,0.69595,0.68956,0.00064,0.00022,-0.001,-20,0,0,0,-20,SELL
0.69869,0.69646,0.68980,0.00051,0.00025,0,-20,-0.1,-0.0005,0,-20,WAIT
0.6998,0.69687,0.69009,0.00041,0.00028,-0.0015,0,0,0,0,-20,BUY
0.69827,0.69720,0.69037,0.00033,0.00028,0.0005,-40,0,-0.0005,-10,0,STRONGBUY
0.69929,0.69749,0.69061,0.00029,0.00024,-0.0015,20,0.1,0,10,10,BUY
0.70205,0.69796,0.69091,0.00047,0.00030,0.0025,80,0,0,0,20,SELL
0.7018,0.69859,0.69124,0.00063,0.00033,0.0005,-20,0,0,0,20,SELL
0.70188,0.69913,0.69147,0.00054,0.00023,-0.00083,0,0,0,0,0,SELL
0.7002,0.69966,0.69172,0.00053,0.00025,-0.00117,-80,-0.1,0,-10,-10,BUY
0.69883,0.70014,0.69194,0.00048,0.00022,-0.002,-80,-0.1,0,0,-20,BUY
0.70066,0.70020,0.69215,0.00006,0.00021,0.0005,100,0,0,0,-20,WAIT
0.70126,0.70031,0.69242,0.00011,0.00027,0.0005,40,-0.1,0,10,10,WAIT
0.70111,0.70024,0.69270,-0.00007,0.00028,0.001,-20,0,0,0,20,SELL
0.7006,0.70022,0.69294,-0.00001,0.00025,-0.0015,-20,0,0,-10,0,WAIT
0.70098,0.70028,0.69314,0.00005,0.00020,0,0,0.1,0,0,-10,WAIT
0.69931,0.70039,0.69336,0.00011,0.00022,0,-100,-0.1,-0.0005,0,-10,BUY
0.70072,0.70043,0.69355,0.00004,0.00019,0,80,0,0.00025,0,0,WAIT
0.70008,0.70050,0.69382,0.00007,0.00027,0,-60.05,0,-0.00025,0,0,SELL
0.70104,0.70063,0.69406,0.00013,0.00024,0.0005,80.05,0,0.0005,0,30,STRONGSELL
0.69998,0.70075,0.69433,0.00013,0.00027,0,-100,-0.1,0,0,0,SELL
0.69869,0.70060,0.69463,-0.00015,0.00030,-0.0015,-80,-0.1,-0.0005,-10,-20,SELL
0.69691,0.70038,0.69493,-0.00022,0.00030,-0.0005,-50,-0.1,0,0,-20,WAIT
0.69821,0.70003,0.69517,-0.00036,0.00024,-0.0005,90,0.1,0,0,-10,SELL
0.69594,0.69988,0.69544,-0.00014,0.00027,0.0005,-80,0,0,0,0,BUY
0.69714,0.69968,0.69571,-0.00021,0.00027,-0.001,80,-0.1,0,0,10,STRONGBUY
0.69692,0.69943,0.69600,-0.00025,0.00029,0.001,20,0,0,0,0,STRONGBUY
0.69828,0.69912,0.69627,-0.00031,0.00027,0.0005,60,-0.1,0,10,30,BUY
0.70109,0.69891,0.69656,-0.00020,0.00029,0.0025,120,0.2,0.0005,0,20,SELL
0.70009,0.69895,0.69686,0.00004,0.00030,0,-40,0,0,0,10,WAIT
0.70032,0.69889,0.69717,-0.00006,0.00031,-0.0005,0,0.1,0.0005,0,-10,BUY
0.70004,0.69896,0.69750,0.00007,0.00033,-0.001,0,0,0,0,0,BUY
0.70105,0.69891,0.69779,-0.00005,0.00029,0.001,40,0,0,0,0,BUY
0.70149,0.69898,0.69800,0.00007,0.00021,0,20,0,0,0,0,WAIT
0.70131,0.69901,0.69818,0.00003,0.00017,-0.0005,-20,0,0,0,10,WAIT
0.70216,0.69911,0.69838,0.00009,0.00021,0,20,0.1,0,10,0,SELL
0.70184,0.69935,0.69860,0.00025,0.00021,0.0005,-20,0.1,0,-10,0,WAIT
0.70146,0.69971,0.69882,0.00035,0.00022,-0.0005,-20,0,0,0,-10,WAIT
0.70055,0.69994,0.69900,0.00023,0.00018,-0.0005,-60,0,0,0,-20,BUY
0.70182,0.70027,0.69915,0.00033,0.00015,0,60,0,0,0,-10,BUY
0.70212,0.70060,0.69928,0.00033,0.00013,0.0005,20,0,0,0,10,BUY
0.70335,0.70097,0.69944,0.00037,0.00016,0.0005,100,0,0,10,30,WAIT
0.70335,0.70134,0.69965,0.00036,0.00021,0,0,0,0,0,0,WAIT
0.70335,0.70150,0.69986,0.00016,0.00020,0,0,0,0,0,0,WAIT
0.70335,0.70173,0.70004,0.00023,0.00018,0,0,0,0,0,0,WAIT
0.70335,0.70195,0.70022,0.00022,0.00018,0,0,0,0,0,0,WAIT
0.70335,0.70218,0.70041,0.00024,0.00020,0,0,0,0,0,0,SELL
0.70335,0.70235,0.70052,0.00016,0.00011,0,0,0,0,0,0,WAIT
0.70262,0.70248,0.70061,0.00013,0.00008,-0.0005,-80,-0.1,0,-10,0,BUY
0.7021,0.70257,0.70061,0.00009,0.00001,-0.0005,-60,-0.1,0,0,-10,BUY
0.70289,0.70257,0.70063,0.00000,0.00002,0.0005,60,0,0,0,-10,WAIT
0.70379,0.70264,0.70069,0.00007,0.00006,0.0005,60,0.1,0,10,10,BUY
0.70332,0.70281,0.70078,0.00017,0.00009,-0.0005,-60,0,0,-10,0,STRONGBUY
0.70332,0.70301,0.70087,0.00020,0.00009,0,0,0,0,0,0,STRONGBUY
0.70503,0.70312,0.70094,0.00011,0.00007,0.001,80,0,0,10,10,BUY
0.70668,0.70332,0.70107,0.00021,0.00014,0.00112,0,0.1,0,0,0,SELL
0.70693,0.70356,0.70122,0.00024,0.00015,0.00038,-20,0,0,10,10,WAIT
0.70686,0.70382,0.70132,0.00026,0.00010,-0.001,-40,0,0.00025,-10,-10,BUY
0.70538,0.70407,0.70142,0.00025,0.00010,-0.0005,-60,0,-0.00025,0,-10,BUY
0.70774,0.70421,0.70149,0.00015,0.00007,0.0005,60,0,0,0,0,WAIT
0.70897,0.70453,0.70164,0.00031,0.00015,0.00067,20,0.1,0,10,0,WAIT
0.70835,0.70493,0.70185,0.00040,0.00020,0.00033,-40,0,0,-10,10,WAIT
0.7085,0.70528,0.70200,0.00036,0.00015,-0.0015,-20,-0.1,0,0,-10,BUY
0.70832,0.70570,0.70214,0.00042,0.00014,0,-20,0,0,0,-10,BUY
0.70778,0.70615,0.70229,0.00044,0.00014,-0.0005,-20,0.1,0,0,-10,STRONGBUY
0.70971,0.70650,0.70243,0.00035,0.00014,0.001,80,0,0,0,10,BUY
0.71033,0.70692,0.70261,0.00042,0.00017,-0.0005,0,0,0,10,0,WAIT
0.7117,0.70742,0.70283,0.00050,0.00022,0.00107,40,0,0,0,30,STRONGSELL
0.71154,0.70802,0.70305,0.00060,0.00022,9E-05,-20,0,0,0,0,SELL
0.70945,0.70849,0.70328,0.00046,0.00023,-0.00066,-120,-0.1,0,-10,-20,WAIT
0.70864,0.70868,0.70344,0.00020,0.00017,-0.002,-40,-0.1,-0.0005,-10,-30,BUY
0.71013,0.70881,0.70362,0.00012,0.00017,0.0005,60,-0.1,0,10,0,WAIT
0.71013,0.70904,0.70385,0.00023,0.00023,0,0,0,0,0,0,WAIT
0.71013,0.70938,0.70411,0.00034,0.00026,0,0,0,0,0,0,WAIT
0.71013,0.70955,0.70435,0.00017,0.00024,0,0,0,0,0,0,WAIT
0.71013,nan,0.70463,0.00008,0.00028,0,0,0,0,0,0,BUY
0.71013,0.70976,0.70489,0.00013,0.00026,0,0,0,0,0,0,BUY
0.71013,0.70988,0.70516,0.00012,0.00026,0,0,0,0,0,0,WAIT
0.71208,0.71000,0.70539,0.00013,0.00024,0.00125,100,0.1,0,0,20,SELL
0.71179,0.71031,0.70561,0.00031,0.00022,0.00053,-40,0,0,0,20,SELL
0.71085,0.71046,0.70585,0.00015,0.00023,-0.00078,-60,-0.1,0,0,0,SELL
0.71019,0.71050,0.70606,0.00004,0.00021,-0.001,-40,0,0,-10,-10,WAIT
0.70999,0.71039,0.70626,-0.00011,0.00020,-0.0005,-20,0,0,0,-20,WAIT
0.70899,0.71028,0.70644,-0.00011,0.00018,-0.0005,-80,0,0,0,-20,BUY
0.7097,0.71025,0.70659,-0.00003,0.00015,-0.0005,39.95,-0.1,0,0,-10,WAIT
0.71022,0.71032,0.70676,0.00008,0.00017,0.001,40.05,0,0,0,20,SELL
0.71052,0.71033,0.70692,0.00001,0.00016,0,20,0,0,0,20,SELL
0.7104,0.71036,0.70709,0.00003,0.00017,-0.0005,0,0,0,0,10,WAIT
0.70899,0.71038,0.70727,0.00002,0.00018,0,-120,-0.1,0,0,0,STRONGBUY
0.70803,0.71029,0.70744,-0.00008,0.00017,-0.001,-40,0.1,-0.0005,-10,-30,STRONGBUY
0.71047,0.71014,0.70756,-0.00015,0.00012,0.0015,180,0,0.0005,10,0,STRONGBUY
0.71204,0.71017,0.70773,0.00002,0.00017,0.0015,100,0.2,0,10,20,STRONGBUY
0.71178,0.71030,0.70790,0.00014,0.00017,0,-20,-0.1,0,0,20,STRONGBUY
0.71521,0.71028,0.70807,-0.00002,0.00017,0.0015,80,0.1,0.0005,0,10,WAIT
0.71522,0.71053,0.70831,0.00024,0.00024,0.0005,0,0.1,0,0,-10,WAIT
0.71522,0.71084,0.70855,0.00031,0.00024,-0.0005,-60,0,0.0005,0,0,BUY
0.71526,0.71120,0.70879,0.00036,0.00024,-0.00044,-20,0,0,0,0,BUY
0.71525,0.71158,0.70902,0.00038,0.00024,-0.00056,-20,0,0,0,-10,BUY
0.71699,0.71202,0.70926,0.00045,0.00024,0.002,20,0.2,0,10,0,BUY
0.71692,0.71254,0.70955,0.00052,0.00029,-0.00173,-20,-0.1,0,0,-10,WAIT
0.71698,0.71302,0.70985,0.00048,0.00030,0.00036,0,0,-0.0005,0,0,WAIT
0.71818,0.71348,0.71013,0.00046,0.00028,-0.00063,20,0,0,0,0,WAIT
0.71686,0.71404,0.71041,0.00056,0.00029,0,-40,0,0,-10,0,BUY
0.71663,0.71460,0.71069,0.00056,0.00027,-0.001,-20,0,0,0,0,WAIT
0.71756,0.71522,0.71095,0.00061,0.00027,0.0005,40,0,0,0,-10,WAIT
0.71787,0.71572,0.71120,0.00051,0.00025,-0.0005,0,0,0,0,10,WAIT
0.71729,0.71614,0.71143,0.00042,0.00022,-0.0005,-40,0,-0.0005,0,10,WAIT
0.71822,0.71653,0.71163,0.00039,0.00021,0.0005,60,-0.1,0,0,0,WAIT
nan,0.71675,0.71186,0.00022,0.00023,0.001,0,0,0,0,-10,SELL
0.71665,0.71698,0.71212,0.00023,0.00026,0,-140,-0.1,0,-10,-10,WAIT
0.7179,0.71708,0.71230,0.00010,0.00018,-0.001,100,0.1,0,10,-10,SELL
0.71732,0.71727,0.71248,0.00019,0.00018,-0.0005,-80,0,0,-10,-10,SELL
0.71592,0.71742,0.71266,0.00015,0.00018,-0.001,-140,-0.2,0,0,-10,STRONGBUY
0.71631,0.71734,0.71281,-0.00008,0.00015,-0.001,40,-0.1,-0.0005,0,0,STRONGBUY
0.71612,0.71730,0.71297,-0.00004,0.00016,0.001,0,0,0,0,10,BUY
0.71895,0.71723,0.71313,-0.00006,0.00017,nan,260,0.3,0.0005,10,20,WAIT
0.71946,0.71729,0.71332,0.00005,0.00018,0.0015,0,0,0,0,10,WAIT
0.71878,0.71747,0.71350,0.00019,0.00018,-0.0021,-60,0.1,0,0,0,WAIT
0.71959,0.71763,0.71364,0.00015,0.00014,-0.0014,40,-0.1,0,0,-10,WAIT
0.71896,0.71777,0.71380,0.00015,0.00016,0.001,-60,0.1,0.00025,0,0,STRONGBUY
0.71965,0.71785,0.71399,0.00008,0.00019,-0.001,20,-0.1,0.00025,0,-10,STRONGBUY
0.72057,0.71802,0.71421,0.00017,0.00022,0.0005,40,0.1,0,0,0,STRONGBUY
0.72264,0.71819,0.71442,0.00017,0.00021,0.0015,60,0,0,10,20,STRONGBUY
0.72442,0.71849,0.71467,0.00030,0.00025,0.001,0,0,0,0,20,WAIT
0.726,0.71904,0.71496,0.00055,0.00029,0.0005,0,0.1,0.0005,0,10,WAIT
0.72584,0.71962,0.71528,0.00058,0.00032,0.0005,-40,0,0,0,-10,STRONGSELL
0.72486,0.72023,0.71559,0.00061,0.00031,-0.0015,-60,0,0,0,0,WAIT
0.72558,0.72087,0.71588,0.00064,0.00029,-0.0005,0,0,0,0,-20,WAIT
0.72241,0.72153,0.71619,0.00066,0.00031,-0.00037,-80,-0.1,-0.0005,-20,-20,STRONGBUY
0.72414,0.72198,0.71640,0.00045,0.00021,-0.00163,40,0,0,10,-10,STRONGBUY
0.72474,0.72235,0.71665,0.00037,0.00025,0.00136,0,0,0,0,0,STRONGBUY
0.72706,0.72273,0.71692,0.00038,0.00028,0.00114,60,0,0,0,30,STRONGBUY
0.72729,0.72332,0.71726,0.00059,0.00034,-0.0005,0,0,0,0,10,STRONGBUY
0.72911,0.72387,0.71761,0.00055,0.00035,0.0005,40,0,0,10,10,WAIT
0.73011,0.72459,0.71801,0.00073,0.00040,0,20,0,0,0,10,WAIT
0.73062,0.72534,0.71842,0.00075,0.00041,0.0005,-20,0,0,0,0,SELL
0.72969,0.72606,0.71883,0.00072,0.00041,-0.001,-40,0,0,0,-10,SELL
0.72979,0.72656,0.71921,0.00050,0.00038,-0.0015,-20,-0.1,0,0,-10,SELL
0.72822,0.72695,nan,0.00038,0.00039,0.00082,-60,0,0,-10,-20,WAIT
0.72705,0.72710,0.71998,0.00016,0.00038,-0.00132,-40,-0.1,-0.0005,-10,-20,WAIT
0.72722,0.72719,0.72036,0.00009,0.00038,-0.0015,0,0,0,0,-20,WAIT
0.72752,0.72736,0.72070,0.00017,0.00033,0,20,0,-0.0005,10,10,STRONGSELL
0.72649,0.72750,0.72101,0.00014,0.00031,0.001,-60.05,0.1,0,-10,0,WAIT
0.72706,0.72779,0.72130,0.00029,0.00029,0.0005,0,0,0,0,0,WAIT
0.72404,0.72800,0.72154,0.00021,0.00024,-0.0015,-139.95,-0.1,0,-10,-10,STRONGBUY
0.72694,0.72795,0.72172,-0.00005,0.00018,-0.0005,139.95,-0.1,0,10,20,WAIT
0.72705,0.72794,0.72195,-0.00001,0.00023,0.001,0,0,0,0,10,WAIT
0.73054,0.72792,0.72219,-0.00002,0.00024,0.002,160.05,0.1,0.0005,10,30,SELL
0.72699,0.72802,0.72249,0.00010,0.00031,0.0025,-140,0,0,-10,-10,BUY
0.72613,0.72780,0.72269,-0.00022,0.00020,-0.004,-40,-0.1,0,0,-10,STRONGBUY
0.72941,0.72748,0.72288,-0.00032,0.00018,0.0005,180,0.1,0,0,-20,BUY
0.72866,0.72746,0.72312,-0.00002,0.00025,0.0005,-20,0,0,0,10,BUY
0.73086,0.72738,0.72333,-0.00008,0.00021,0,80,0,0.0005,10,10,SELL
0.7309,0.72757,0.72361,0.00019,0.00028,0.00092,-40,0.1,0,0,10,WAIT
0.72991,0.72784,0.72390,0.00028,0.00029,-0.00092,-60,-0.1,0,-10,10,WAIT
0.72972,0.72804,0.72415,0.00019,0.00025,-0.0005,-20,0.1,0,0,-10,SELL
0.72994,0.72819,0.72438,0.00016,0.00024,0,0,-0.1,0,0,-10,SELL
0.7304,0.72844,0.72464,0.00025,0.00025,0.001,20,0,0,0,-10,STRONGSELL
0.72763,0.72868,0.72488,0.00024,0.00024,-0.0015,-120.05,0.1,-0.0005,-10,-10,WAIT
0.72822,0.72893,0.72506,0.00026,0.00018,-0.001,20.05,0,0,10,-10,WAIT
0.72709,0.72903,0.72529,0.00009,0.00023,-0.0005,-60,0,0,-10,-20,STRONGBUY
0.7273,0.72903,0.72548,0.00000,0.00018,0,20,-0.1,-0.0005,0,10,STRONGBUY
0.72804,0.72880,0.72568,-0.00023,0.00020,0,19.95,-0.1,0,10,0,BUY
0.73047,0.72887,0.72592,0.00008,0.00024,0.002,120.05,0.2,0.0005,0,30,BUY
0.73145,0.72918,0.72620,0.00031,0.00028,0.0005,40,0,0,10,30,BUY
0.73065,0.72933,0.72651,0.00015,0.00031,0.00094,-40,0,0.0005,-10,10,BUY
0.73269,0.72947,0.72674,0.00014,0.00023,-0.00044,80,0,0,10,0,WAIT
0.73409,0.72960,0.72701,0.00013,0.00026,0.002,40,0,0,0,0,WAIT
0.7329,0.72983,0.72732,0.00023,0.00031,-0.00157,-80,0.1,0.0005,0,-10,BUY
0.73256,0.73004,0.72758,0.00021,0.00027,-0.00093,-20,0,-0.0005,-10,-10,BUY
0.7337,0.73025,0.72785,0.00020,0.00027,0.0005,20,0,0,10,-10,BUY
0.73414,0.73051,0.72813,0.00027,0.00028,0.0015,-20,0,0,0,0,BUY
0.73514,0.73078,0.72841,0.00027,0.00027,-0.00093,20,0.1,0,0,10,STRONGBUY
0.73544,0.73132,0.72866,0.00054,0.00025,4E-05,0,0,0,0,10,STRONGBUY
0.73671,0.73183,0.72888,0.00052,0.00022,0.00089,20,0.1,0,0,10,STRONGBUY
0.73919,nan,0.72909,0.00069,0.00021,0.001,60,0,0.0005,10,0,STRONGSELL
0.74039,0.73337,0.72936,0.00085,0.00027,0.001,0,0,0,0,0,STRONGSELL
0.7406,0.73425,0.72967,0.00088,0.00031,0.0005,-40,0,0,0,0,SELL
0.73346,0.73498,0.72997,0.00072,0.00030,0.001,-200.05,-0.3,-0.0005,-20,-40,STRONGBUY
0.73601,0.73512,nan,0.00014,0.00022,-0.0075,60.05,-0.1,0,0,-10,BUY
0.73786,0.73550,0.73043,0.00038,0.00024,0.00277,40,0.1,-0.00025,10,-10,WAIT
0.73669,0.73587,0.73069,0.00037,0.00026,-0.00027,-40,-0.1,-0.00025,-10,10,STRONGSELL
0.73793,0.73606,0.73088,0.00019,0.00019,-0.0005,40,0,0,0,10,STRONGSELL
0.73693,0.73642,0.73109,0.00036,0.00021,-0.0005,-40,0,0,0,0,STRONGSELL
0.73219,0.73673,0.73125,0.00031,0.00016,0.0005,-160,0,-0.0005,-10,0,STRONGBUY
0.73404,0.73662,0.73129,-0.00011,0.00004,-0.004,60,-0.1,0,0,0,WAIT
0.73351,0.73661,0.73136,-0.00001,0.00007,0.0005,0,0,0,0,-10,BUY
0.73688,0.73650,0.73144,-0.00012,0.00008,0.003,100,0,0,10,30,SELL
0.73415,0.73660,0.73158,0.00010,0.00014,-0.0005,-80,0,0,-10,0,SELL
0.73527,0.73642,0.73170,-0.00018,0.00012,-0.0015,40,-0.1,0,10,10,SELL
0.73476,0.73614,0.73186,-0.00028,0.00016,0.0015,0,0,0,0,-10,SELL
